featured,date,start_time,event_name,venue,venue_address,venue_lat,venue_lng,venue_notes,venue_map_status,region,url,category
,2026-07-10,7:00 PM,Kathryn Bostic Music Evening!,Birds Of A Feather Jazz Lounge,"710 West 1st Street, Los Angeles, United States",34.0562211,-118.2507494,,,los-angeles,https://allevents.in/los-angeles/kathryn-bostic-music-evening/100001990935832670,Music
,2026-07-10,7:00 PM,Olivia Dean - The Art of Loving Live Tour,$228 - $342,"Chase Center, Crypto.com Arena",,,,,,,Music
,2026-07-10,7:30 AM,Coffee Connection at AVA Roasteria,AVA Roasteria,"4655 SW Hall Blvd, Beaverton, OR 97005, United States",45.4858048,-122.8046534,,,portland-metro,https://business.beaverton.org/calendar/Details/coffee-connection-at-ava-roasteria-1678403,
,2026-07-10,7:30 PM,James Austin Johnson,Cobb's Comedy Club,"San Francisco, United States",37.7749295,-122.4194155,,,san-francisco,https://allevents.in/san-francisco/james-austin-johnson/210003444512371,Comedy
,2026-07-10,7:30 PM,Devin Shaffer,Turn! Turn! Turn!,"8 NE Killingsworth St, Portland, OR 97211",45.5625477,-122.6667038,,,portland-metro,https://www.bandsintown.com/e/108533075-devin-shaffer-at-turn!-turn!-turn!,Music
,2026-07-10,7:30 PM,Devin Shaffer + Swinging + Maddi Baird,Turn! Turn! Turn!,"8 NE Killingsworth St, Portland, OR 97211, USA",45.5625477,-122.6667038,,,portland-metro,https://www.lonelygodpdx.com/events/devin-shaffer-swinging-maddi-baird-turn-turn-turn,Music
,2026-07-10,7:30 PM,The Cover of Life,Tualatin United Methodist Church,"20200 SW Martinazzi Avenue, Tualatin",45.3739554,-122.7598418,,,portland-metro,https://tigardlife.com/happenings/mask-mirror-presents-the-cover-of-life/,Music
,2026-07-10,8:00 PM,Slander - DJ,Bill Graham Civic Auditorium,"San Francisco, California",37.7749295,-122.4194155,,,san-francisco,https://www.sanfranciscoauditorium.com/events/slander-dj-2026-07-10,Music
,2026-07-10,8:00 PM,SLANDER,Bill Graham Civic Auditorium,"99 Grove St. San Francisco, CA 94102",37.77814499999999,-122.4174374,,,san-francisco,https://billgrahamcivic.com/events/slander-260710,Music
,2026-07-10,8:00 PM,Have A Nice Life,Wonder Ballroom,"Portland, Oregon",45.515232,-122.6783853,,,portland-metro,https://wonderballroom.com/event/have-a-nice-life/wonder-ballroom/portland-oregon/,Music
,2026-07-10,8:00 PM,Rhododendron Portland,Wonder Ballroom,"128 NE Russell St, Portland, OR 97212",45.5406732,-122.6634773,,,portland-metro,https://www.bandsintown.com/e/1039236389-rhododendron-at-wonder-ballroom,
,2026-07-10,8:00 PM,Zack Lyman Back To Joy Comedy Show At The Siren Theater,The Siren Theater,"3913 North Mississippi Avenue, Portland, OR 97227",45.5511028,-122.6756673,,,portland-metro,https://www.eventbrite.com/e/zack-lyman-back-to-joy-comedy-show-at-the-siren-theater-tickets-1989270616965,Music
,2026-07-10,8:00 PM,Lefty Gunplay,Fuego Latin Club,"3393 River Rd N, Keizer, OR 97303",44.9751031,-123.0277114,,,salem,https://www.bandsintown.com/e/108404311-lefty-gunplay-at-fuego-latin-club,Nightlife
,2026-07-10,8:30 PM,"FLYING WHAMMY with Side Note, Found Found Footage, & Guest",Dante's Live,"350 W Burnside St, Portland, OR, 97209",45.5229694,-122.6737417,,,portland-metro,https://www.danteslive.com/tm-event/flying-whammy-with-side-note-found-found-footage-guest/,Music
,2026-07-10,9:00 AM,July Lavender Festival at Lush Lavender Farm,Lush Lavender Farm,"3437 Rogue River Hwy, Gold Hill, OR",42.4051163,-123.1442394,,,,https://www.rogueriverpress.com/event/july-lavender-festival-at-lush-lavender-farm/,Markets
,2026-07-10,9:00 PM,Young Franco at The Independent,The Independent,"628 Divisadero St., San Francisco, CA 94117, United States",37.7755362,-122.4376556,,,san-francisco,https://allevents.in/san-francisco/young-franco-at-the-independent/2400030186777114,Community
,2026-07-10,9:00 PM,Earth to Eve at Brick and Mortar Music Hall,Brick and Mortar Music Hall,"1710 Mission Street, San Francisco, CA 94103, United States",37.7697394,-122.4203797,,,san-francisco,https://allevents.in/san-francisco/earth-to-eve-at-brick-and-mortar-music-hall/2400030021886725,Music
,2026-07-10,9:00 PM,IVORY (Innervisions) at MadaRae,MadaRae,"46 Minna Street, San Francisco, United States",37.788562,-122.3981927,,,san-francisco,https://allevents.in/san-francisco/ivory-innervisions-at-madarae/100001991963520512,Music
,2026-07-10,9:00 PM,Nu Metal Vs Emo with Emo Night Live & Nü-Metal Jacket,DNA Lounge,"375 11th St, San Francisco, California, United States",37.7711031,-122.4126145,,,san-francisco,https://allevents.in/san-francisco/nu-metal-vs-emo-with-emo-night-live-and-nü-metal-jacket/200029836682938,Music
,2026-07-10,9:00 PM,Young Franco,The Independent,"San Francisco, CA",37.7749295,-122.4194155,,,san-francisco,https://apeconcerts.com/events/young-franco-260710,Music
,2026-07-10,9:00 PM,R3hab at The Midway - San Francisco,The Midway - San Francisco,"900 Marin St., San Francisco, CA 94124, United States",37.7494837,-122.3860563,,,san-francisco,https://allevents.in/san-francisco/r3hab-at-the-midway-san-francisco/2400030214847331,
,2026-07-10,9:00 PM,Yes Ma'am,Star Theater,"13 NW 6th Ave, Portland, OR 97209",45.5233658,-122.6767153,,,portland-metro,https://www.bandsintown.com/e/1039069482-yes-ma'am-at-star-theater,Music
,2026-07-10,9:00 PM,HOLY LOCUST with Yes Ma'am,Star Theater,"13 NW 6th Ave, Portland, OR 97209",45.5233658,-122.6767153,,,portland-metro,https://www.startheaterportland.com/tm-event/holy-locust-with-yes-maam/,Music
,2026-07-10,9:00 PM,Music for the Masses,The Get Down,"680 SE 6th Ave, Portland, OR 97214",45.5181392,-122.6595546,,,portland-metro,https://www.bandsintown.com/e/1039153611-music-for-the-masses-at-the-get-down,Music
,2026-07-10,9:30 PM,Louie Vega Presented By Public Works & 15Utah,Public Works,"161 Erie Street, San Francisco, United States",37.7688871,-122.4193655,,,san-francisco,https://allevents.in/san-francisco/louie-vega-presented-by-public-works-and-15utah/100001988576100648,Music
,2026-07-10,9:30 PM,"Louie Vega, David Harness in San Francisco",Public Works,"San Francisco, CA, United States",37.7749295,-122.4194155,,,san-francisco,https://allevents.in/san-francisco/louie-vega-david-harness-in-san-francisco/3300030165985331,Music
,2026-07-10,9:30 PM,The Opposing Counsel Fundraiser Show,Lyric Hyperion Theater & Cafe,"2106 Hyperion Avenue, Los Angeles, United States",34.0988494,-118.273697,,,los-angeles,https://allevents.in/los-angeles/the-opposing-counsel-fundraiser-show/100001991248284221,Music
,2026-07-11,,Saturday Night Show🌈,Darcelle XV Showplace,"208 NW 3rd Ave, Portland , OR 97209, United States",45.5247574,-122.6732869,,,portland-metro,https://darcellexv.com/event/saturday-night-show%f0%9f%8c%88-2/2026-07-11/,Music
,2026-07-11,10:00 AM,S2 - Jewelry Making: Pop-up Stone Setting with Chloe Kono,Barnsdall Art Center,"4814 Hollywood Boulevard, Los Angeles, United States",34.099725,-118.2938096,,,los-angeles,https://allevents.in/los-angeles/s2-jewelry-making-pop-up-stone-setting-with-chloe-kono/100001988949903703,Arts
,2026-07-11,10:00 PM,KNICK,Club Six,"60 6th Street, San Francisco, United States",37.781318,-122.4095816,,,san-francisco,https://allevents.in/san-francisco/knick/100001988258632091,Arts
,2026-07-11,10:00 PM,R3HAB,Academy LA,"6021 Hollywood Blvd, Los Angeles, CA 90028",34.1020309,-118.3209006,,,los-angeles,https://academy.la/event/r3hab-nightclub-near-me-discover-academy-la-2026-july-11-best-night-club-near-me-hollywood-los-angeles/,Nightlife
,2026-07-11,10:30 AM,Hotel Horrors & Main Street Vice walking tour,Grand Central Market,"317 S Broadway, Los Angeles, CA 90013, United States",34.051093,-118.2492662,,,los-angeles,https://allevents.in/los-angeles/hotel-horrors-and-main-street-vice-walking-tour/200030038873302,
,2026-07-11,11:00 AM,Corvallis Chronicles Walking Tour,Courtyard Corvallis,"400 Southwest 1st Street, Corvallis, Oregon, 97333",44.5604299,-123.260859,,,corvallis,https://ticketstripe.com/events/6064109174910666,Theater
,2026-07-11,11:59 PM,2026 Lost In Dreams Festival - 2 Day Pass,Los Angeles State Historic Park,"1245 North Spring Street, Los Angeles, CA 90012, United States",34.0682286,-118.2318135,,,los-angeles,https://allevents.in/los-angeles/2026-lost-in-dreams-festival-2-day-pass-at-los-angeles-state-historic-park/2400030171153450,Markets
,2026-07-11,12:00 AM,2026 Lost In Dreams Festival - 2-Day Pass,Los Angeles State Historic Park,"1245 North Spring Street, Los Angeles, CA 90012, United States",34.0682286,-118.2318135,,,los-angeles,https://allevents.in/los-angeles/2026-lost-in-dreams-festival-2-day-pass-at-los-angeles-state-historic-park/2400029848026738,Arts
,2026-07-11,12:00 PM,K-Pop Takeover Is Coming To Minneapolis!,The Grand,"520 4th Street, San Francisco, United States",37.7791177,-122.3979233,,,san-francisco,https://allevents.in/san-francisco/k-pop-takeover-is-coming-to-minneapolis/100001984958863394,Arts
,2026-07-11,12:00 PM,STREET FAIR! Saint Syndrome Kid-Friendly Drag!,Atlantis Lounge,"3552 N Mississippi Ave, Portland, OR 97227",45.5486219,-122.6752834,,,portland-metro,https://mississippipizza.com/event/street-fair-saint-syndrome-kid-friendly-drag/,Music
,2026-07-11,12:00 PM,Change It Overlook Porchfest 2026,Hoplandia Taphouse,"4320 N Interstate Ave, Portland, OR 97217",45.5549104,-122.6820181,,,portland-metro,https://www.bandsintown.com/e/108528206-change-it-at-hoplandia-taphouse,
,2026-07-11,1:00 PM,Urban Milpa – Milpa to Table: Making K’orundas,LA Plaza de Cultura y Artes,"501 N Main St., Los Angeles, CA, United States, California 90012",34.0564583,-118.2398861,,,los-angeles,https://allevents.in/los-angeles/urban-milpa-milpa-to-table-making-k’orundas-|-free-with-rsvp/200029701402014,Arts
,2026-07-11,2:00 AM,Belmont with Major League,The Roxy Theatre,"9009 Sunset Boulevard, Los Angeles, CA 90069, US, United States",34.0908645,-118.3879663,,,los-angeles,https://allevents.in/los-angeles/belmont-with-major-league/3200030033038124,Music
,2026-07-11,2:00 PM,Lost in Dreams: Los Angeles,La State Historic Park,"Los Angeles, California, United States",34.0549076,-118.242643,,,los-angeles,https://allevents.in/los-angeles/lost-in-dreams-los-angeles/200029862236215,Music
,2026-07-11,3:00 AM,Slander with Space Laces (18+),Bill Graham Civic Auditorium,"99 Grove Street, San Francisco, CA 94102, US, United States",37.77814499999999,-122.4174374,,,san-francisco,https://allevents.in/san-francisco/slander-with-space-laces-18/3200030226612837,Music
,2026-07-11,3:00 AM,"Brit Floyd: The Moon, The Wall and Beyond",The Greek Theatre - Los Angeles,"2700 North Vermont Avenue, Los Angeles, CA 90027, US, United States",34.1198158,-118.2961467,,,los-angeles,https://allevents.in/los-angeles/brit-floyd-the-moon-the-wall-and-beyond/3200030226626657,Music
,2026-07-11,3:00 PM,Restorative Justice Showcase & Voices From the Inside: A Youth Music Video Premiere,Tomorrow Theater,"3530 SE Division St, Portland, OR 97202",45.5046539,-122.6276846,,,portland-metro,https://tomorrowtheater.org/coming-soon/,Music
,2026-07-11,3:00 PM,Groove Garden,,"939 SW Morrison St, Portland, OR 97205-2727, United States",45.5200896,-122.6817349,,,portland-metro,https://allevents.in/portland/groove-garden/200030248002758,Music
,2026-07-11,3:00 PM,2026 Lost In Dreams Festival - Saturday,Los Angeles State Historic Park,"1245 North Spring Street, Los Angeles, CA 90012, United States",34.0682286,-118.2318135,,,los-angeles,https://allevents.in/los-angeles/2026-lost-in-dreams-festival-saturday-at-los-angeles-state-historic-park/2400029848027043,Markets
,2026-07-11,3:00 PM,Summer Road Trip - Paint and Sip in Los Angeles | Classpop!™,Talk Tales Entertainment,"555 n Spring Street, Suite 106, Los Angeles, CA 90012, United States",34.0576568,-118.2403088,,,los-angeles,https://allevents.in/los-angeles/summer-road-trip-paint-and-sip-in-los-angeles-|-classpop/100001987285061114,Arts
,2026-07-11,4:00 AM,Lil Rob,The Regent Theater,"448 South Main Street, Los Angeles, CA 90013, US, United States",34.0470995,-118.2479763,,,los-angeles,https://allevents.in/los-angeles/lil-rob/3200030226638526,Music
,2026-07-11,4:00 PM,White Denim,The Chapel,"777 Valencia Street, San Francisco, United States",37.7604917,-122.4212138,,,san-francisco,https://allevents.in/san-francisco/white-denim/2300030007472356,
,2026-07-11,4:00 PM,K*ll Bill - Rapper,Neck of the Woods,"406 Clement Street, San Francisco, United States",37.7832175,-122.4637743,,,san-francisco,https://allevents.in/san-francisco/kll-bill-rapper/2300030221709538,Music
,2026-07-11,4:00 PM,20TH ANNIVERSARY SPOCOM SUPER SHOW (LOS ANGELES),Los Angeles Convention Center,"1201 S Figueroa St, Los Angeles, CA 90015",34.043884,-118.2707894,,,los-angeles,https://spocomusa.ticketspice.com/2026-spocom-la-tickets,Music
,2026-07-11,5:00 AM,Bresh,The Novo,"800 W Olympic Blvd, Los Angeles, CA 90015, US, United States",34.0449343,-118.2659441,,,los-angeles,https://allevents.in/los-angeles/bresh/3200030033079632,Community
,2026-07-11,5:00 PM,SAVE THE DATE - MCCSF Drag Show Fundraiser for LYRIC,The STUD,"1123 Folsom Street, San Francisco, California, United States",37.7761062,-122.4083888,,,san-francisco,https://allevents.in/san-francisco/save-the-date-mccsf-drag-show-fundraiser-for-lyric/200029841956134,Music
,2026-07-11,5:00 PM,Factory 93 Presents: Beltran @ Naud St. 7/11,Naud St.,"Los Angeles, CA 90012, United States",34.0653347,-118.243891,,,los-angeles,https://allevents.in/los-angeles/factory-93-presents-beltran-naud-st-7-11/200029862237931,Arts
,2026-07-11,5:00 PM,Beltran at 1756 Naud Street,1756 Naud Street,"1756 Naud St., Los Angeles, CA 90012, United States",34.0689723,-118.2253838,,,los-angeles,https://allevents.in/los-angeles/beltran-at-1756-naud-street/2400029850200308,Community
,2026-07-11,5:00 PM,Day Shift | EDM DJ Music Concert Show,Exchange LA,"618 S Spring St, Los Angeles, CA 90014",34.04523289999999,-118.2511548,,,los-angeles,https://exchangela.com/event/dayshift-edm-dj-music-concert-show-tonight-tomorrow-2026-july-11-best-night-club-near-me-los-angeles/,Music
,2026-07-11,5:30 AM,Marie Vaunt,1015 Folsom,"1015 Folsom St, San Francisco, CA 94103, US, United States",37.7781224,-122.4057868,,,san-francisco,https://allevents.in/san-francisco/marie-vaunt/3200030226661823,Community
,2026-07-11,5:30 PM,Candlelight: The Best of Hans Zimmer,The Armory,"128 NW Eleventh Ave, Portland, OR 97209",45.5241717,-122.6818285,,,portland-metro,https://www.pcs.org/events/candlelight-the-best-of-hans-zimmer,Music
,2026-07-11,6:00 PM,Earlybirds Club,August Hall,"420 Mason Street, San Francisco, CA 94102",37.7875748,-122.4098403,,,san-francisco,https://www.augusthallsf.com/tm-event/earlybirds-club/,Nightlife
,2026-07-11,6:00 PM,Vetiver with special guest Mark Eitzel,Make-Out Room,"3225 22nd Street, San Francisco, United States",37.7551915,-122.4195209,,,san-francisco,https://allevents.in/san-francisco/vetiver-with-special-guest-mark-eitzel/100001989326623482,Music
,2026-07-11,6:00 PM,Earlybirds Club at August Hall,August Hall,"420 Mason St, San Francisco, CA 94102, United States",37.7875748,-122.4098403,,,san-francisco,https://allevents.in/san-francisco/earlybirds-club-at-august-hall/2400030129835818,Nightlife
,2026-07-11,6:00 PM,Drag Queen Bingo,Women's Twentieth Century Club of Eagle Rock,"5105 Hermosa Avenue, Los Angeles, United States",34.1395746,-118.2078417,,,los-angeles,https://allevents.in/los-angeles/drag-queen-bingo/100001990623092255,Music
,2026-07-11,6:00 PM,LAist Dodger Night,Dodger Stadium,"1000 Vin Scully Ave. Elysian Park, 90012",34.0727678,-118.2405838,,,,https://laist.com/events/laist-dodger-night,
,2026-07-11,6:00 PM,Knuckle Sandwich,Teragram Ballroom,"1234 W 7th Street, Los Angeles, CA 90017, United States",34.0517325,-118.2671431,,,los-angeles,https://allevents.in/los-angeles/knuckle-sandwich-at-teragram-ballroom/2400030047122324,Community
,2026-07-11,6:00 PM,She's About to POP!,THE BARBARA MORRISON PERFORMING ARTS CENTER,"4305 Degnan Boulevard, Los Angeles, United States",34.005659,-118.3318638,,,los-angeles,https://allevents.in/los-angeles/shes-about-to-pop/100001989891141972,Music
,2026-07-11,6:30 PM,Widespread Panic Night Two,Hayden Homes Amphitheater,"344 SW Shevlin Hixon Dr, Bend, OR 97702",44.0470973,-121.3181813,,,bend,https://bendconcerts.com/events/event/widespread-panic-night-two-2026,Music
,2026-07-11,6:30 PM,"LOS DOS DE LA BANDA DE ERICK Y EL CHUY, GERSI SOLARES EL PRINCIPE DEL RODEO & WALTER VILLATORO",Ukrainian Cultural Center,"4315 Melrose Ave, Los Angeles, United States",34.0837148,-118.2945172,,,los-angeles,https://allevents.in/los-angeles/los-dos-de-la-banda-de-erick-y-el-chuy-gersi-solares-el-principe-del-rodeo-and-walter-villatoro/2900030158160710,Music
,2026-07-11,6:30 PM,Pupusas and Punchlines | Latin Food | Comedy | Jul 11 | Early Show,Jaragua Restaurant,"4493 Beverly Boulevard, Los Angeles, United States",34.0764254,-118.3066964,,,los-angeles,https://allevents.in/los-angeles/pupusas-and-punchlines-|-latin-food-|-comedy-|-jul-11-|-early-show/100001990548849192,Music
,2026-07-11,7:00 PM,James Austin Johnson at Cobbs Comedy Club,Cobbs Comedy Club,"915 Columbus Avenue, San Francisco, CA 94133, United States",37.8029543,-122.4143041,,,san-francisco,https://allevents.in/san-francisco/james-austin-johnson-at-cobbs-comedy-club/2400028040203127,Comedy
,2026-07-11,7:00 PM,Casey Donahew at Marion County Fair,Marion County Fair,"2330 17th St NE, Salem, OR 97301",44.9591265,-123.0070527,,,salem,https://www.bandsintown.com/e/108419847-casey-donahew-at-marion-county-fair,Music
,2026-07-11,7:00 PM,Disco B4 Dark - Opening Night,AVALON Hollywood & Bardot,"1735 Vine Street, Los Angeles, United States",34.1027433,-118.3271497,,,los-angeles,https://allevents.in/los-angeles/disco-b4-dark-opening-night/100001987279634884,Arts
,2026-07-11,7:00 PM,Gallery AF Solo Show with Adam McCarthy,Gallery AF,"2323 East Olympic Boulevard, Los Angeles, United States",34.0261423,-118.2313986,,,los-angeles,https://allevents.in/los-angeles/gallery-af-solo-show-with-adam-mccarthy/100001988723561708,Music
,2026-07-11,7:00 PM,"BANDA POTRERO, BANDA MOVIL & MAS",407 S Chicago St,"Los Angeles, United States",34.0549076,-118.242643,,,los-angeles,https://allevents.in/los-angeles/banda-potrero-banda-movil-and-mas/2900030105329041,Music
,2026-07-11,7:00 PM,Fresco Trey in Los Angeles,The Peppermint Club,"Los Angeles, CA, United States",34.0549076,-118.242643,,,los-angeles,https://allevents.in/los-angeles/fresco-trey-in-los-angeles/3300030224896519,Music
,2026-07-11,7:30 PM,Monkeys on a String (A tribute to Dave Matthews & Tim Reynolds),The Old Church Concert Hall,"1422 SW 11th Ave, Portland, Oregon 97201",45.5150672,-122.6857143,,,portland-metro,https://aftontickets.com/tocmonkeysonastring2026,Music
,2026-07-11,7:45 PM,Candlelight: The Best of Hans Zimmer,Fairmont San Francisco,"950 Mason St, San Francisco, United States",37.7923883,-122.4100923,,,san-francisco,https://allevents.in/san-francisco/candlelight-the-best-of-hans-zimmer/2700030058798321,Music
,2026-07-11,8:00 PM,SLANDER,Bill Graham Civic Auditorium,"99 Grove St, San Francisco, CA 94102",37.77814499999999,-122.4174374,,,san-francisco,https://billgrahamcivic.com/events/slander-260711,Music
,2026-07-11,8:00 PM,BATS Improv presents: Super Scene 7/11/26,BATS Bayfront Theatre,"2 Marina Blvd, Bldg B, 3rd Floor, San Francisco, United States",37.807738,-122.4295408,,,san-francisco,https://allevents.in/san-francisco/bats-improv-presents-super-scene-7-11-26/100001988630535464,Comedy
,2026-07-11,8:00 PM,Slander - DJ,Bill Graham Civic Auditorium,"San Francisco, California",37.7749295,-122.4194155,,,san-francisco,https://www.sanfranciscoauditorium.com/events/slander-dj-2026-07-11,Music
,2026-07-11,8:00 PM,DJ Christyle,The Get Down,"680 SE 6th Ave, Portland, OR 97214",45.5181392,-122.6595546,,,portland-metro,https://www.bandsintown.com/e/1039153496-dj-christyle-at-the-get-down,Music
,2026-07-11,8:00 PM,BEN PATERSON ORGAN TRIO w/ Michael Raynor & Jack Radsliff,Jack London Revue,"529 SW 4th Ave, Portland, OR 97204",45.5194403,-122.6762525,,,portland-metro,https://www.jacklondonrevue.com/tm-event/ben-paterson-organ-trio-w-michael-raynor-jack-radsliff/,Music
,2026-07-11,8:00 PM,Thunder Ridge,Laurelthirst Public House,,,,,,,https://laurelthirst.com/events/thunder-ridge-5/var/ri-2.l-L1,Music
,2026-07-11,8:00 PM,"PROVEN with Droplaw, These Cursed Hands, & Torn From Ashes",Star Theater,"13 NW Sixth Avenue, Portland, OR 97209",45.5233658,-122.6767153,,,portland-metro,https://www.startheaterportland.com/tm-event/proven-with-droplaw-these-cursed-hands-torn-from-ashes/,Music
,2026-07-11,8:00 PM,Crossing Borders: Brahms Piano Quartet,Kaul Auditorium,"Reed College, Portland, OR",45.4810848,-122.6308086,,,portland-metro,https://cmnw.org/concerts-events/2026-summer-festival/crossing-borders-brahms-piano-quartet-kaul/2492/,Music
,2026-07-11,8:00 PM,"PARADIGM SHYFT with Fear Of Dissolving, DJ Barbie Saint, & Particle Son",Dante's,"350 West Burnside Street, Portland, OR 97209",45.5229694,-122.6737417,,,portland-metro,https://www.ticketweb.com/event/paradigm-shyft-with-fear-of-dantes-tickets/14979763,Music
,2026-07-11,8:00 PM,Wuhan Clan Ain’t Nuthin’ ta Duck Wit,The Electric Lodge,"1416 Electric Avenue, Los Angeles, United States",33.991141,-118.4651015,,,los-angeles,https://allevents.in/los-angeles/wuhan-clan-ain’t-nuthin’-ta-duck-wit/100001991135064578,Music
,2026-07-11,8:30 PM,Ca7riel & Paco Amoroso at SF Masonic Auditorium,SF Masonic Auditorium,"1111 California St, San Francisco, CA 94108, United States",37.7911827,-122.4129383,,,san-francisco,https://allevents.in/san-francisco/ca7riel-and-paco-amoroso-at-sf-masonic-auditorium/2400029878034325,
,2026-07-11,9:00 AM,Eugene-Springfield Relay For Life,Pleasant Hill High School,"Lane County, Oregon",43.9610092,-122.6618227,,,,https://kval.com/news/local/american-cancer-society-hosts-eugene-springfield-relay-for-life-july-11-at-pleasant-hill-hs,Arts
,2026-07-11,9:00 PM,Electrik Seoul - K-Pop x EDM at The Midway - San Francisco,The Midway - San Francisco,"900 Marin St., San Francisco, CA 94124, United States",37.7494837,-122.3860563,,,san-francisco,https://allevents.in/san-francisco/electrik-seoul-k-pop-x-edm-at-the-midway-san-francisco/2400030176528432,Nightlife
,2026-07-11,9:00 PM,CORAZON SF W/RPDR ALLSTAR JESSICA WILD LIVE @BEAUX,Beaux SF,"2344 Market Street, San Francisco, United States",37.7636079,-122.4342914,,,san-francisco,https://allevents.in/san-francisco/corazon-sf-w-rpdr-allstar-jessica-wild-live-beaux/100001990814772576,Music
,2026-07-11,9:00 PM,Petty Theft,The Chapel,"777 Valencia Street, San Francisco, CA 94110",37.7604917,-122.4212138,,,san-francisco,https://allevents.in/san-francisco/petty-theft/200030004670839,Music
,2026-07-11,9:00 PM,The Emo Night Tour,The Independent,"San Francisco, CA",37.7749295,-122.4194155,,,san-francisco,https://apeconcerts.com/events/the-emo-night-tour-260711/,Music
,2026-07-11,9:30 PM,Big Dawgs: Emma Dalenberg & Sunny Laprade LIVE at Lyric Hyperion,Lyric Hyperion Theater & Cafe,"2106 Hyperion Avenue, Los Angeles, United States",34.0988494,-118.273697,,,los-angeles,https://allevents.in/los-angeles/big-dawgs-emma-dalenberg-and-sunny-laprade-live-at-lyric-hyperion/100001986148694210,Music
,2026-07-11,9:30 PM,Flying Lotus at Blue Note Los Angeles,Blue Note Los Angeles,"6372 W Sunset Blvd, Los Angeles, CA 90028, United States",34.0977163,-118.3287071,,,los-angeles,https://allevents.in/los-angeles/flying-lotus-at-blue-note-los-angeles/2400030176744759,
,2026-07-12,10:30 AM,BIG3 - Los Angeles,Galen Center,"3400 S Figueroa St, Los Angeles, CA 90089, US, United States",34.0208597,-118.2798634,,,los-angeles,https://allevents.in/los-angeles/big3-los-angeles/3200030033423641,Music
,2026-07-12,11:00 AM,Pay What You Can | Precision Cutting,Gold Comb Barbershop North Park,"3880 Grim Avenue, San Diego, United States",32.7481787,-117.1285434,,,,https://allevents.in/san-diego/pay-what-you-can-|-precision-cutting/100001990913875997,Music
,2026-07-12,12:00 PM,Voices of Resistance: A Gathering for Missing and Murdered Indigenous Peoples,"Great Lawn, Yerba Buena Gardens","Mission St. between 3rd & 4th Sts., San Francisco, CA",37.7506499,-122.4183132,,,san-francisco,https://ybgfestival.org/event/voices-of-resistance/,Music
,2026-07-12,12:30 PM,Sunday Funday Drag Brunch🥂,Darcelle XV Showplace,"208 NW 3rd Ave, Portland, OR 97209 United States",45.5247574,-122.6732869,,,portland-metro,https://darcellexv.com/event/sunday-funday-drag-brunch%f0%9f%a5%82/2026-07-12/,Music
,2026-07-12,1:00 PM,Tea & Chocolate Pairing,2822 22nd St,"San Francisco, United States",37.7749295,-122.4194155,,,san-francisco,https://allevents.in/san-francisco/tea-and-chocolate-pairing/100001990447817002,
,2026-07-12,1:00 PM,UNDER PRESSURE,SOMArts,"934 Brannan Street, San Francisco, CA 94103",37.770864,-122.4062721,,,san-francisco,https://somarts.org/event/qapunderpressure2026/,Music
,2026-07-12,1:00 PM,Coffee Stroll+ New Friends at the Park!,Washington Square Park,"Filbert St & Stockton St, San Francisco, United States",37.8013834,-122.4093993,,,san-francisco,https://allevents.in/san-francisco/coffee-stroll-new-friends-at-the-park/100001991343016568,Markets
,2026-07-12,2:00 PM,Encanto Sing-Along,The Castro Theatre,"429 Castro St, San Francisco, CA 94114",37.7619916,-122.4347428,,,san-francisco,https://thecastro.com/events/encanto-sing-along-260712,Music
,2026-07-12,2:00 PM,Ringdown Music at the Hearth,Tualatin Public Library,"18878 SW Martinazzi Ave, Tualatin, OR 97062",45.3840776,-122.7584279,,,portland-metro,https://www.bandsintown.com/e/108462461-ringdown-at-tualatin-public-library,Music
,2026-07-12,3:00 AM,Olivia Dean,Chase Center,"1 Warriors Way, San Francisco, CA 94158, United States",37.7680183,-122.3878772,,,san-francisco,https://allevents.in/san-francisco/olivia-dean/3200030227119208,Music
,2026-07-12,3:00 AM,Lil Hero,The Roxy Theatre,"9009 Sunset Boulevard, Los Angeles, CA 90069, US, United States",34.0908645,-118.3879663,,,los-angeles,https://allevents.in/los-angeles/lil-hero/3200030227119720,Nightlife
,2026-07-12,3:00 PM,Portland Synth Improvisers Collective (PSiC) Meetup & Jam,Synth Library Portland,"123 NE 3rd Ave, Suite 012, Portland, OR 97232",45.5237866,-122.6632129,,,portland-metro,https://pools.events/event/BcmqrtaR/portland-synth-improvisers-collective-psic-meetup-jam/,Music
,2026-07-12,3:00 PM,2026 Belico Fest - Sunday at BMO Stadium,BMO Stadium,"939 S Figueroa St, Los Angeles, CA 90037, United States",34.045529,-118.2640141,,,los-angeles,https://allevents.in/los-angeles/2026-belico-fest-sunday-at-bmo-stadium/2400030042781811,Community
,2026-07-12,3:00 PM,2026 Lost In Dreams Festival - Sunday at Los Angeles State Historic Park,Los Angeles State Historic Park,"1245 North Spring Street, Los Angeles, CA 90012, United States",34.0682286,-118.2318135,,,los-angeles,https://allevents.in/los-angeles/2026-lost-in-dreams-festival-sunday-at-los-angeles-state-historic-park/2400029848027855,Markets
,2026-07-12,4:00 AM,The Emo Night Tour,The Independent,"628 Divisadero St, San Francisco, CA, United States",37.7755362,-122.4376556,,,san-francisco,https://allevents.in/san-francisco/the-emo-night-tour/200030190305510,
